orderId,couponUsed
250139,1
250140,1
250145,1
250153,1
250157,1
250160,1
250163,1
250167,1
250169,1
250171,1
250172,1
250173,1
250176,1
250181,1
250185,1
250186,1
250188,1
250189,1
250192,1
250194,1
250198,1
250202,1
250205,1
250206,1
250207,1
250209,1
250211,1
250212,1
250214,1
250216,1
250217,1
250219,1
250222,1
250226,1
250230,1
250237,1
250238,1
250239,1
250240,1
250257,1
250259,1
250261,1
250262,1
250263,1
250268,1
250269,1
250271,1
250277,1
250281,1
250285,1
250286,1
250287,1
250293,1
250295,1
250296,1
250297,1
250299,1
250303,1
250304,1
250313,1
250314,1
250321,1
250322,1
250324,1
250325,1
250328,1
250331,1
250332,1
250334,1
250336,1
250337,1
250339,1
250340,1
250346,1
250347,1
250348,1
250350,1
250353,1
250356,1
250357,1
250359,1
250360,1
250364,1
250367,1
250369,1
250370,1
250372,1
250373,1
250374,1
250375,1
250381,1
250384,1
250385,1
250393,1
250394,1
250396,1
250406,1
250409,1
250416,1
250420,1
250429,1
250433,1
250435,1
250438,1
250439,1
250443,1
250444,1
250445,1
250446,1
250447,1
250450,1
250451,1
250455,1
250456,1
250459,1
250470,1
250473,1
250474,1
250484,1
250487,1
250489,1
250492,1
250497,1
250501,1
250502,1
250508,1
250510,1
250512,1
250517,1
250518,1
250520,1
250521,1
250526,1
250527,1
250531,1
250535,1
250538,1
250539,1
250540,1
250543,1
250545,1
250548,1
250550,1
250558,1
250566,1
250567,1
250571,1
250573,1
250579,1
250583,1
250592,1
250597,1
250599,1
250600,1
250601,1
250603,1
250605,1
250606,1
250610,1
250612,1
250622,1
250623,1
250624,1
250625,1
250636,1
250638,1
250640,1
250642,1
250645,1
250650,1
250651,1
250652,1
250653,1
250657,1
250658,1
250661,1
250662,1
250663,1
250664,1
250665,1
250666,1
250670,1
250671,1
250673,1
250675,1
250677,1
250680,1
250681,1
250682,1
250683,1
250684,1
250686,1
250688,1
250690,1
250699,1
250701,1
250706,1
250708,1
250709,1
250713,1
250715,1
250724,1
250728,1
250732,1
250733,1
250734,1
250735,1
250737,1
250738,1
250739,1
250740,1
250743,1
250744,1
250746,1
250747,1
250748,1
250755,1
250757,1
250758,1
250762,1
250766,1
250767,1
250768,1
250771,1
250773,1
250775,1
250778,1
250781,1
250782,1
250784,1
250791,1
250792,1
250794,1
250796,1
250798,1
250799,1
250803,1
250804,1
250805,1
250806,1
250808,1
250809,1
250813,1
250815,1
250818,1
250819,1
250821,1
250822,1
250824,1
250826,1
250828,1
250830,1
250831,1
250832,1
250833,1
250842,1
250843,1
250844,1
250845,1
250847,1
250850,1
250853,1
250855,1
250858,1
250860,1
250866,1
250868,1
250870,1
250871,1
250873,1
250874,1
250877,1
250882,1
250883,1
250884,1
250885,1
250890,1
252886,1
252888,1
252889,1
252891,1
252892,1
252893,1
252895,1
252897,1
252898,1
252899,1
252902,1
252903,1
252904,1
252905,1
252909,1
252910,1
252915,1
252916,1
252917,1
252920,1
252921,1
252923,1
252924,1
252925,1
252926,1
252927,1
252928,1
252930,1
252931,1
252932,1
252933,1
252935,1
252936,1
252940,1
252946,1
252948,1
252950,1
252955,1
252958,1
252962,1
252970,1
252971,1
252972,1
252975,1
252978,1
252979,1
252981,1
252982,1
252984,1
252985,1
252987,1
252988,1
252989,1
252990,1
252991,1
252992,1
252994,1
252995,1
252996,1
252997,1
253001,1
253002,1
253004,1
253005,1
253009,1
253010,1
253014,1
253015,1
253016,1
253017,1
253018,1
253021,1
253022,1
253026,1
253029,1
253030,1
253032,1
253035,1
253036,1
253039,1
253042,1
253044,1
253048,1
253051,1
253053,1
253054,1
253056,1
253060,1
253061,1
253063,1
253064,1
253066,1
253072,1
253073,1
253074,1
253075,1
253079,1
253080,1
253082,1
253083,1
253084,1
253085,1
253086,1
253088,1
253091,1
253092,1
253093,1
253096,1
253097,1
253098,1
253099,1
253103,1
253104,1
253109,1
253110,1
253112,1
253113,1
253117,1
253118,1
253121,1
253122,1
253124,1
253126,1
253128,1
253129,1
253130,1
253131,1
253132,1
253141,1
253143,1
253145,1
253146,1
253147,1
253149,1
253151,1
253152,1
253153,1
253157,1
253159,1
253160,1
253161,1
253162,1
253165,1
253167,1
253168,1
253173,1
253174,1
253175,1
253176,1
253178,1
253179,1
253180,1
253181,1
253184,1
253188,1
253190,1
253194,1
253196,1
253197,1
253198,1
253199,1
253200,1
253204,1
253206,1
253210,1
253216,1
253220,1
253221,1
253224,1
253226,1
253229,1
253230,1
253231,1
253232,1
253234,1
253239,1
253240,1
253247,1
253249,1
253250,1
253251,1
253252,1
253253,1
253254,1
253255,1
253257,1
253258,1
253259,1
253260,1
253261,1
253262,1
253263,1
253264,1
253265,1
253268,1
253269,1
253271,1
253274,1
253275,1
253278,1
253279,1
253280,1
253281,1
253282,1
253285,1
253287,1
253289,1
253290,1
253293,1
253296,1
253297,1
253300,1
253301,1
253303,1
253309,1
253311,1
253314,1
253316,1
253319,1
253320,1
253322,1
253323,1
253324,1
253330,1
253332,1
253335,1
253336,1
253337,1
253341,1
253344,1
253346,1
253348,1
253350,1
253351,1
253354,1
253355,1
253358,1
253359,1
253361,1
253363,1
253364,1
253367,1
253369,1
253372,1
253376,1
253378,1
253382,1
253387,1
253388,1
253392,1
253394,1
253397,1
253400,1
253403,1
253407,1
253408,1
253410,1
253412,1
253413,1
253418,1
253419,1
253420,1
253421,1
253425,1
253426,1
253427,1
253429,1
253431,1
253434,1
253440,1
253441,1
253444,1
253446,1
253447,1
253450,1
253452,1
253454,1
253455,1
253456,1
253461,1
253467,1
253470,1
253472,1
253475,1
253476,1
253478,1
253479,1
253482,1
253484,1
253485,1
253486,1
253489,1
253490,1
253491,1
253496,1
253500,1
253501,1
253504,1
253509,1
253512,1
253513,1
253514,1
253518,1
253523,1
253525,1
253528,1
253529,1
253530,1
253532,1
253534,1
253535,1
253540,1
253541,1
253542,1
253547,1
253549,1
253550,1
253553,1
253558,1
253565,1
253568,1
253570,1
253573,1
253575,1
253576,1
253577,1
253578,1
253579,1
253580,1
253582,1
253583,1
253587,1
253589,1
253591,1
253592,1
253599,1
253600,1
253603,1
253606,1
253608,1
253609,1
253610,1
253611,1
253614,1
253615,1
253618,1
253621,1
253622,1
253623,1
253624,1
253627,1
253628,1
253632,1
253633,1
253634,1
253635,1
253636,1
253637,1
253640,1
253641,1
253643,1
253645,1
253646,1
253647,1
253650,1
253653,1
253658,1
253659,1
253660,1
253665,1
253672,1
253674,1
253675,1
253676,1
253679,1
253680,1
253681,1
253683,1
253684,1
253685,1
253686,1
253688,1
253690,1
253692,1
253701,1
253702,1
253703,1
253705,1
253706,1
253707,1
253708,1
253713,1
253714,1
253716,1
253717,1
253719,1
253721,1
253722,1
253723,1
253724,1
253725,1
253727,1
253730,1
253731,1
253734,1
253738,1
253740,1
253741,1
253743,1
253745,1
253746,1
253748,1
253751,1
253752,1
253758,1
253759,1
253762,1
253768,1
253769,1
253771,1
253773,1
253775,1
253776,1
253780,1
253782,1
253787,1
253788,1
253791,1
253794,1
253796,1
253797,1
253800,1
253801,1
253802,1
253804,1
253806,1
253807,1
253808,1
253812,1
253815,1
253816,1
253817,1
253820,1
253822,1
253825,1
253827,1
253828,1
253831,1
253833,1
253834,1
253836,1
253838,1
253840,1
253842,1
253844,1
253845,1
253846,1
253847,1
253848,1
253849,1
253856,1
253857,1
253858,1
253859,1
253864,1
253866,1
253867,1
253868,1
253869,1
253870,1
253874,1
253875,1
253876,1
253877,1
253881,1
253883,1
253885,1
253886,1
253887,1
253891,1
253894,1
253895,1
253896,1
253897,1
253900,1
253901,1
253904,1
253906,1
253907,1
253909,1
253911,1
253915,1
253916,1
253919,1
253923,1
253926,1
253928,1
253929,1
253930,1
253935,1
253936,1
253937,1
253943,1
253944,1
253945,1
253947,1
253949,1
253951,1
253954,1
253955,1
253958,1
253960,1
253964,1
253972,1
253973,1
253975,1
253988,1
253995,1
253997,1
254002,1
254005,1
254006,1
254007,1
254008,1
254010,1
254011,1
254016,1
254018,1
254023,1
254026,1
254028,1
254030,1
254031,1
254038,1
254042,1
254045,1
254047,1
254053,1
254059,1
254060,1
254061,1
254062,1
254064,1
254066,1
254070,1
254072,1
254075,1
254076,1
254078,1
254079,1
254080,1
254081,1
254082,1
254083,1
254084,1
254089,1
254092,1
254095,1
254097,1
254098,1
254099,1
254101,1
254102,1
254103,1
254104,1
254106,1
254107,1
254110,1
254111,1
254113,1
254114,1
254118,1
254119,1
254120,1
254121,1
254122,1
254123,1
254124,1
254128,1
254129,1
254131,1
254132,1
254136,1
254138,1
254139,1
254140,1
254143,1
254145,1
254147,1
254148,1
254149,1
254151,1
254154,1
254155,1
254159,1
254162,1
254163,1
254165,1
254167,1
254168,1
254169,1
254171,1
254172,1
254173,1
254178,1
254179,1
254181,1
254182,1
254184,1
254188,1
254190,1
254192,1
254193,1
254195,1
254199,1
254203,1
254204,1
254206,1
254207,1
254208,1
254210,1
254211,1
254221,1
254222,1
254228,1
254230,1
254236,1
254238,1
254240,1
254241,1
254242,1
254244,1
254246,1
254247,1
254248,1
254249,1
254253,1
254257,1
254259,1
254261,1
254262,1
254264,1
254265,1
254266,1
254269,1
254271,1
254272,1
254273,1
254275,1
254276,1
254284,1
254285,1
254288,1
254289,1
254290,1
254293,1
254294,1
254297,1
254300,1
254305,1
254308,1
254311,1
254314,1
254316,1
254318,1
254319,1
254326,1
254327,1
254330,1
254332,1
254333,1
254334,1
254336,1
254341,1
254348,1
254350,1
254358,1
254361,1
254363,1
254364,1
254365,1
254367,1
254368,1
254370,1
254371,1
254374,1
254375,1
254378,1
254384,1
254385,1
254387,1
254391,1
254393,1
254395,1
254397,1
254398,1
254399,1
254403,1
254404,1
254406,1
254409,1
254411,1
254412,1
254415,1
254417,1
254418,1
254419,1
254420,1
254421,1
254424,1
254425,1
254427,1
254428,1
254430,1
254434,1
254437,1
254438,1
254439,1
254445,1
254446,1
254447,1
254449,1
254450,1
254455,1
254461,1
254466,1
254468,1
254471,1
254476,1
254477,1
254478,1
254480,1
254482,1
254483,1
254484,1
254486,1
254487,1
254488,1
254492,1
254494,1
254495,1
254496,1
254499,1
254501,1
254504,1
254505,1
254506,1
254507,1
254508,1
254510,1
254517,1
254519,1
254521,1
254524,1
254527,1
254532,1
254534,1
254535,1
254537,1
254539,1
254547,1
254549,1
254553,1
254554,1
254559,1
254560,1
254564,1
254567,1
254568,1
254569,1
254570,1
254571,1
254577,1
254587,1
254589,1
254590,1
254591,1
254592,1
254593,1
254597,1
254600,1
254605,1
254608,1
254609,1
254614,1
254615,1
254617,1
254619,1
254621,1
254622,1
254623,1
254630,1
254631,1
254632,1
254637,1
254638,1
254639,1
254642,1
254644,1
254646,1
254647,1
254648,1
254650,1
254651,1
254652,1
254653,1
254656,1
254657,1
254658,1
254661,1
254662,1
254665,1
254667,1
254669,1
254673,1
254677,1
254680,1
254681,1
254682,1
254683,1
254685,1
254686,1
254690,1
254691,1
254692,1
254696,1
254697,1
254699,1
254700,1
254701,1
254702,1
254703,1
254705,1
254706,1
254710,1
254714,1
254716,1
254720,1
254721,1
254722,1
254724,1
254728,1
254730,1
254731,1
254732,1
254734,1
254750,1
254751,1
254753,1
254756,1
254757,1
254758,1
254759,1
254760,1
254761,1
254764,1
254772,1
254777,1
254780,1
254781,1
254782,1
254785,1
254789,1
254790,1
254792,1
254795,1
254799,1
254800,1
254803,1
254805,1
254810,1
254811,1
254814,1
254816,1
254817,1
254819,1
254820,1
254831,1
254835,1
254837,1
254838,1
254843,1
254848,1
254850,1
254854,1
254855,1
254857,1
254863,1
254865,1
254867,1
254870,1
254871,1
254877,1
254883,1
254884,1
254885,1
254886,1
254887,1
254888,1
254889,1
254891,1
254892,1
254893,1
254894,1
254898,1
254899,1
254901,1
254902,1
254905,1
254906,1
254907,1
254909,1
254910,1
254913,1
254914,1
254915,1
254917,1
254918,1
254919,1
254921,1
254922,1
254923,1
254926,1
254927,1
254928,1
254929,1
254933,1
254934,1
254935,1
254939,1
254947,1
254951,1
254955,1
254958,1
254959,1
254960,1
254961,1
254962,1
254963,1
254965,1
254967,1
254972,1
254973,1
254974,1
254975,1
254976,1
254977,1
254979,1
254981,1
254983,1
254984,1
254985,1
254987,1
254991,1
254993,1
254994,1
254995,1
254996,1
254997,1
254998,1
255001,1
255002,1
255005,1
255007,1
255009,1
255010,1
255013,1
255018,1
255019,1
255021,1
255022,1
255023,1
255024,1
255026,1
255030,1
255032,1
255034,1
255035,1
255037,1
255039,1
255040,1
255041,1
255047,1
255051,1
255054,1
255058,1
255061,1
255062,1
255065,1
255069,1
255070,1
255071,1
255072,1
255073,1
255076,1
255077,1
255080,1
255081,1
255083,1
255084,1
255085,1
255086,1
255088,1
255089,1
255096,1
255097,1
255098,1
255099,1
255101,1
255104,1
255109,1
255111,1
255114,1
255116,1
255117,1
255121,1
255122,1
255125,1
255127,1
255132,1
255135,1
255137,1
255138,1
255140,1
255142,1
255145,1
255146,1
255147,1
255150,1
255163,1
255169,1
255171,1
255182,1
255183,1
255187,1
255195,1
255208,1
255231,1
255233,1
255250,1
255256,1
255263,1
255264,1
255274,1
255287,1
255292,1
255294,1
255299,1
255307,1
255309,1
255330,1
255333,1
255360,1
255379,1
255386,1
255441,1
255449,1
255464,1
255525,1
255587,1
255590,1
255592,1
255595,1
255599,1
255605,1
255606,1
255657,1
255659,1
255713,1
255716,1
255737,1
255740,1
255757,1
255770,1
255808,1
255831,1
255839,1
255846,1
255856,1
255867,1
255868,1
255929,1
255941,1
255948,1
255986,1
255989,1
256050,1
256060,1
256068,1
256073,1
256084,1
256103,1
256118,1
256136,1
256141,1
256162,1
256183,1
256196,1
256273,1
256276,1
256277,1
256295,1
256302,1
256356,1
256375,1
256388,1
256391,1
256410,1
256426,1
256452,1
256528,1
256551,1
256553,1
256565,1
256573,1
256613,1
256627,1
256671,1
256695,1
256696,1
256713,1
256719,1
256722,1
256745,1
256747,1
256750,1
256755,1
252896,1
254551,1
256861,1
256862,1
256863,1
256865,1
256867,1
256870,1
256871,1
256872,1
256879,1
256884,1
256886,1
256887,1
256888,1
256889,1
256892,1
256893,1
256894,1
256895,1
256897,1
256899,1
256901,1
256903,1
256910,1
256911,1
256913,1
256914,1
256916,1
256917,1
256919,1
256920,1
256921,1
256925,1
256926,1
256927,1
256931,1
256933,1
256937,1
256938,1
256939,1
256942,1
256944,1
256945,1
256946,1
256947,1
256948,1
256949,1
256952,1
256955,1
256956,1
256957,1
256958,1
256959,1
256961,1
256963,1
256964,1
256965,1
256966,1
256968,1
256969,1
256972,1
256976,1
256978,1
256979,1
256982,1
256983,1
256984,1
256985,1
256986,1
256988,1
256989,1
256990,1
256993,1
256994,1
256997,1
256998,1
257000,1
257001,1
257003,1
257005,1
257008,1
257009,1
257010,1
257012,1
257013,1
257014,1
257016,1
257018,1
257019,1
257021,1
257022,1
257023,1
257024,1
257029,1
257031,1
257033,1
257034,1
257036,1
257037,1
257042,1
257043,1
257045,1
257050,1
257052,1
257053,1
257054,1
257058,1
257060,1
257061,1
257062,1
257063,1
257064,1
257065,1
257066,1
257067,1
257069,1
257070,1
257071,1
257074,1
257075,1
257076,1
257080,1
257081,1
257082,1
257085,1
257086,1
257089,1
257090,1
257093,1
257094,1
257096,1
257097,1
257098,1
257099,1
257101,1
257104,1
257105,1
257106,1
257107,1
257108,1
257109,1
257112,1
257113,1
257119,1
257120,1
257124,1
257126,1
257127,1
257129,1
257133,1
257135,1
257137,1
257139,1
257142,1
257143,1
257144,1
257145,1
257146,1
257149,1
257151,1
257152,1
257154,1
257156,1
257157,1
257158,1
257159,1
257160,1
257161,1
257163,1
257167,1
257170,1
257172,1
257173,1
257174,1
257176,1
257178,1
257183,1
257185,1
257193,1
257195,1
257197,1
257198,1
257200,1
257201,1
257202,1
257203,1
257205,1
257206,1
257207,1
257208,1
257209,1
257212,1
257214,1
257216,1
257217,1
257218,1
257220,1
257231,1
257233,1
257235,1
257239,1
257243,1
257244,1
257246,1
257247,1
257248,1
257251,1
257252,1
257253,1
257254,1
257261,1
257262,1
257264,1
257265,1
257267,1
257281,1
257282,1
257283,1
257285,1
257286,1
257287,1
257295,1
257296,1
257299,1
257304,1
257305,1
257306,1
257307,1
257309,1
257314,1
257315,1
257319,1
257320,1
257322,1
257326,1
257327,1
257331,1
257332,1
257335,1
257336,1
257338,1
257339,1
257340,1
257342,1
257343,1
257345,1
257347,1
257348,1
257349,1
257353,1
257354,1
257355,1
257356,1
257357,1
257358,1
257361,1
257362,1
257364,1
257365,1
257367,1
257368,1
257369,1
257370,1
257371,1
257374,1
257375,1
257376,1
257377,1
257378,1
257379,1
257380,1
257381,1
257382,1
257383,1
257385,1
257388,1
257389,1
257390,1
257392,1
257393,1
257394,1
257395,1
257396,1
257403,1
257405,1
257407,1
257408,1
257410,1
257411,1
257412,1
257413,1
257414,1
257415,1
257416,1
257417,1
257418,1
257420,1
257422,1
257423,1
257424,1
257425,1
257426,1
257428,1
257430,1
257431,1
257433,1
257437,1
257438,1
257440,1
257442,1
257443,1
257444,1
257446,1
257447,1
257448,1
257449,1
257451,1
257455,1
257457,1
257458,1
257461,1
257465,1
257468,1
257470,1
257471,1
257472,1
257475,1
257477,1
257479,1
257480,1
257482,1
257483,1
257485,1
257486,1
257488,1
257490,1
257493,1
257494,1
257495,1
257499,1
257503,1
257509,1
257514,1
257515,1
257516,1
257517,1
257519,1
257520,1
257521,1
257523,1
257524,1
257528,1
257530,1
257532,1
257534,1
257535,1
257536,1
257537,1
257538,1
257539,1
257542,1
257543,1
257545,1
257547,1
257549,1
257550,1
257552,1
257555,1
257560,1
257562,1
257563,1
257567,1
257568,1
257575,1
257576,1
257578,1
257580,1
257584,1
257590,1
257591,1
257593,1
257594,1
257595,1
257600,1
257601,1
257602,1
257603,1
257604,1
257606,1
257607,1
257609,1
257611,1
257612,1
257613,1
257615,1
257616,1
257617,1
257618,1
257620,1
257623,1
257625,1
257629,1
257630,1
257631,1
257632,1
257639,1
257644,1
257645,1
257647,1
257651,1
257653,1
257659,1
257660,1
257662,1
257663,1
257667,1
257668,1
257671,1
257672,1
257674,1
257677,1
257679,1
257680,1
257681,1
257682,1
257683,1
257685,1
257686,1
257693,1
257696,1
257697,1
257702,1
257703,1
257706,1
257708,1
257709,1
257711,1
257715,1
257717,1
257727,1
257728,1
257729,1
257732,1
257735,1
257737,1
257738,1
257739,1
257740,1
257742,1
257748,1
257750,1
257751,1
257752,1
257753,1
257754,1
257756,1
257757,1
257759,1
257764,1
257768,1
257770,1
257771,1
257773,1
257774,1
257775,1
257778,1
257780,1
257781,1
257782,1
257783,1
257785,1
257787,1
257788,1
257789,1
257793,1
257795,1
257798,1
257800,1
257807,1
257809,1
257813,1
257814,1
257815,1
257816,1
257821,1
257822,1
257823,1
257825,1
257827,1
257829,1
257830,1
257834,1
257836,1
257839,1
257840,1
257841,1
257842,1
257843,1
257844,1
257845,1
257846,1
257848,1
257850,1
257852,1
257855,1
257856,1
257857,1
257858,1
257859,1
257861,1
257862,1
257863,1
257864,1
257865,1
257866,1
257868,1
257871,1
257872,1
257873,1
257877,1
257879,1
257880,1
257882,1
257884,1
257885,1
257890,1
257891,1
257893,1
257894,1
257899,1
257901,1
257902,1
257903,1
257904,1
257908,1
257909,1
257912,1
257913,1
257914,1
257919,1
257922,1
257923,1
257924,1
257926,1
257927,1
257928,1
257929,1
257930,1
257934,1
257935,1
257937,1
257939,1
257941,1
257943,1
257944,1
257952,1
257954,1
257956,1
257962,1
257964,1
257965,1
257966,1
257967,1
257969,1
257970,1
257982,1
257984,1
257986,1
257987,1
257991,1
257993,1
257996,1
257999,1
258001,1
258003,1
258005,1
258006,1
258007,1
258009,1
258010,1
258011,1
258012,1
258014,1
258015,1
258016,1
258019,1
258021,1
258025,1
258028,1
258032,1
258033,1
258034,1
258035,1
258036,1
258039,1
258041,1
258045,1
258046,1
258047,1
258048,1
258049,1
258050,1
258051,1
258052,1
258057,1
258060,1
258062,1
258063,1
258064,1
258067,1
258068,1
258071,1
258073,1
258074,1
258080,1
258082,1
258083,1
258084,1
258085,1
258087,1
258088,1
258091,1
258104,1
258107,1
258109,1
258111,1
258112,1
258113,1
258114,1
258115,1
258116,1
258117,1
258118,1
258124,1
258125,1
258127,1
258128,1
258130,1
258131,1
258135,1
258136,1
258139,1
258140,1
258141,1
258142,1
258144,1
258145,1
258148,1
258149,1
258151,1
258152,1
258153,1
258155,1
258158,1
258159,1
258160,1
258161,1
258163,1
258165,1
258166,1
258167,1
258168,1
258170,1
258172,1
258176,1
258178,1
258184,1
258185,1
258189,1
258194,1
258195,1
258196,1
258201,1
258205,1
258206,1
258207,1
258209,1
258210,1
258211,1
258212,1
258213,1
258216,1
258217,1
258218,1
258221,1
258222,1
258223,1
258229,1
258230,1
258231,1
258233,1
258235,1
258236,1
258238,1
258243,1
258245,1
258251,1
258253,1
258254,1
258256,1
258257,1
258259,1
258260,1
258262,1
258263,1
258265,1
258268,1
258269,1
258270,1
258271,1
258272,1
258273,1
258275,1
258277,1
258279,1
258281,1
258282,1
258286,1
258287,1
258288,1
258289,1
258299,1
258302,1
258304,1
258305,1
258309,1
258310,1
258311,1
258313,1
258314,1
258315,1
258316,1
258317,1
258319,1
258323,1
258326,1
258328,1
258329,1
258330,1
258337,1
258338,1
258339,1
258340,1
258341,1
258343,1
258344,1
258345,1
258348,1
258349,1
258350,1
258353,1
258358,1
258361,1
258362,1
258364,1
258365,1
258366,1
258367,1
258368,1
258370,1
258371,1
258373,1
258378,1
258381,1
258384,1
258391,1
258393,1
258394,1
258396,1
258399,1
258401,1
258402,1
258403,1
258406,1
258407,1
258408,1
258409,1
258412,1
258413,1
258414,1
258415,1
258420,1
258421,1
258422,1
258423,1
258427,1
258429,1
258430,1
258437,1
258439,1
258441,1
258442,1
258443,1
258444,1
258449,1
258450,1
258459,1
258466,1
258468,1
258470,1
258475,1
258477,1
258478,1
258479,1
258480,1
258482,1
258484,1
258486,1
258491,1
258492,1
258493,1
258496,1
258497,1
258499,1
258502,1
258505,1
258506,1
258508,1
258511,1
258515,1
258516,1
258518,1
258523,1
258525,1
258527,1
258528,1
258529,1
258531,1
258534,1
258535,1
258536,1
258537,1
258541,1
258545,1
258549,1
258551,1
258555,1
258556,1
258563,1
258568,1
258573,1
258575,1
258576,1
258582,1
258584,1
258585,1
258590,1
258591,1
258592,1
258594,1
258595,1
258596,1
258601,1
258603,1
258604,1
258606,1
258607,1
258608,1
258611,1
258616,1
258617,1
258618,1
258623,1
258624,1
258629,1
258637,1
258641,1
258642,1
258645,1
258650,1
258651,1
258652,1
258657,1
258658,1
258662,1
258667,1
258668,1
258669,1
258672,1
258674,1
258676,1
258678,1
258680,1
258681,1
258687,1
258688,1
258689,1
258691,1
258692,1
258694,1
258695,1
258696,1
258697,1
258700,1
258705,1
258706,1
258707,1
258710,1
258711,1
258712,1
258714,1
258715,1
258716,1
258717,1
258720,1
258723,1
258728,1
258731,1
258733,1
258734,1
258739,1
258740,1
258741,1
258742,1
258743,1
258746,1
258747,1
258748,1
258749,1
258752,1
258753,1
258755,1
258758,1
258759,1
258760,1
258761,1
258764,1
258765,1
258766,1
258767,1
258768,1
258770,1
258773,1
258776,1
258778,1
258781,1
258782,1
258787,1
258789,1
258790,1
258795,1
258797,1
258798,1
258799,1
258801,1
258803,1
258806,1
258807,1
258808,1
258809,1
258813,1
258820,1
258821,1
258822,1
258824,1
258826,1
258829,1
258830,1
258835,1
258836,1
258837,1
258841,1
258844,1
258848,1
258850,1
258851,1
258853,1
258856,1
258858,1
258859,1
258864,1
258865,1
258870,1
258873,1
258877,1
258878,1
258882,1
258884,1
258892,1
258893,1
258894,1
258895,1
258898,1
258903,1
258907,1
258908,1
258910,1
258914,1
258915,1
258917,1
258918,1
258921,1
258922,1
258925,1
258926,1
258928,1
258931,1
258935,1
258943,1
258945,1
258950,1
258951,1
258952,1
258954,1
258955,1
258956,1
258958,1
258959,1
258962,1
258963,1
258964,1
258967,1
258969,1
258974,1
258980,1
258984,1
258987,1
258988,1
258990,1
258992,1
258998,1
259003,1
259004,1
259006,1
259008,1
259010,1
259012,1
259016,1
259017,1
259018,1
259019,1
259020,1
259022,1
259024,1
259027,1
259028,1
259029,1
259031,1
259032,1
259033,1
259035,1
259036,1
259038,1
259041,1
259042,1
259043,1
259044,1
259046,1
259047,1
259050,1
259051,1
259054,1
259057,1
259061,1
259064,1
259067,1
259068,1
259070,1
259071,1
259072,1
259075,1
259076,1
259079,1
259080,1
259082,1
259083,1
259086,1
259090,1
259092,1
259093,1
259095,1
259096,1
259097,1
259100,1
259101,1
259103,1
259104,1
259105,1
259107,1
259115,1
259120,1
259123,1
259125,1
259132,1
259133,1
259135,1
259138,1
259140,1
259142,1
259145,1
259146,1
259148,1
259151,1
259152,1
259153,1
259156,1
259158,1
259161,1
259170,1
259172,1
259175,1
259177,1
259179,1
259181,1
259183,1
259184,1
259185,1
259186,1
259188,1
259190,1
259192,1
259193,1
259196,1
259198,1
259199,1
259200,1
259204,1
259205,1
259208,1
259209,1
259213,1
259214,1
259215,1
259217,1
259221,1
259228,1
259232,1
259233,1
259235,1
259236,1
259238,1
259240,1
259243,1
259244,1
259245,1
259246,1
259247,1
259248,1
259249,1
259252,1
259253,1
259254,1
259257,1
259258,1
259261,1
259266,1
259267,1
259269,1
259275,1
259282,1
259283,1
259284,1
259285,1
259288,1
259292,1
259293,1
259295,1
259297,1
259301,1
259302,1
259304,1
259307,1
259310,1
259312,1
259313,1
259314,1
259318,1
259320,1
259324,1
259326,1
259328,1
259331,1
259336,1
259337,1
259338,1
259339,1
259340,1
259342,1
259343,1
259344,1
259346,1
259347,1
259350,1
259355,1
259358,1
259364,1
259365,1
259370,1
259371,1
259376,1
259377,1
259391,1
259397,1
259398,1
259403,1
259404,1
259405,1
259407,1
259408,1
259419,1
259421,1
259426,1
259427,1
259428,1
259432,1
259436,1
259439,1
259443,1
259444,1
259445,1
259446,1
259448,1
259449,1
259451,1
259452,1
259453,1
259454,1
259456,1
259457,1
259458,1
259466,1
259467,1
259469,1
259470,1
259471,1
259472,1
259473,1
259478,1
259482,1
259483,1
259485,1
259487,1
259488,1
259491,1
259492,1
259493,1
259495,1
259496,1
259497,1
259500,1
259501,1
259503,1
259509,1
259510,1
259512,1
259513,1
259517,1
259519,1
259521,1
259524,1
259525,1
259526,1
259528,1
259529,1
259531,1
259533,1
259535,1
259537,1
259540,1
259543,1
259545,1
259546,1
259548,1
259551,1
259552,1
259554,1
259555,1
259558,1
259561,1
259562,1
259563,1
259564,1
259568,1
259571,1
259575,1
259578,1
259583,1
259588,1
259594,1
259595,1
259596,1
259597,1
259600,1
259603,1
259607,1
259608,1
259609,1
259610,1
259612,1
259616,1
259618,1
259620,1
259621,1
259622,1
259623,1
259628,1
259630,1
259631,1
259632,1
259633,1
259634,1
259638,1
259639,1
259640,1
259642,1
259645,1
259651,1
259656,1
259658,1
259659,1
259660,1
259661,1
259662,1
259668,1
259673,1
259677,1
259679,1
259681,1
259682,1
259684,1
259685,1
259686,1
259689,1
259690,1
259691,1
259695,1
259696,1
259697,1
259700,1
259704,1
259705,1
259706,1
259707,1
259708,1
259710,1
259711,1
259713,1
259715,1
259717,1
259718,1
259719,1
259721,1
259722,1
259724,1
259727,1
259728,1
259730,1
259731,1
259732,1
259734,1
259736,1
259737,1
259739,1
259740,1
259741,1
259742,1
259743,1
259747,1
259756,1
259760,1
259762,1
259764,1
259766,1
259769,1
259772,1
259776,1
259777,1
259781,1
259782,1
259783,1
259788,1
259790,1
259792,1
259793,1
259794,1
259795,1
259798,1
259799,1
259800,1
259801,1
259803,1
259804,1
259805,1
259806,1
259809,1
259811,1
259817,1
259823,1
259825,1
259829,1
259837,1
259839,1
259840,1
